text,label
huge clif landslide road china watch moment clif colapses huge chunk rock fal onto r,1
one day want someone run fery fal crack face open almost knocking get boat,0
gulfport energy al realization fal clif,0
jump clif drinking tea british people fal clifs,0
lower striked would gone even otm could realy fal clif,1
hat sound like realy bad idea like yoenis fel like production could fal huge clif,0
bride amp grom mountain clif edge ha ha kiding wil ever ha ha,0
esn cila black died stroke fal spain sir clif revealed due visit spain next,0
clif richard could easily fal love amp shadow,0
unaway minion cause trafic colapse dublin,1
ime colapse col video technique,0
would paramedic realy leave someone inside building colapse blow,1
se option buy ful colapse vinyl te bundle waiting,0
warne ponting shocked australian colapse yaho cricket india,0
watch terifying moment two giant crane colapse onto home row home destroyed second,1
barbaric saudies said relive austrian economy stop coming many project wil colapse,0
interview colapse materialism best listen live,1
economic colapse investing specific action strategy securing lasting wealth financial blowout,1
would traped colapsed circus tent bunch clown,0
get feling society wil colapse implode hero play part,0
enabling posible colapse industry,0
eurocrisis guardian grece tax revenue colapse debt crisis continues talk continue proposed,1
one comodity escaped total colapse price,0
ash australia totaly colapse internet absolutely love,0
liked video eminem feat nate dog til colapse,0
imestack photo colapse entire sunset single mesmerizing image,0
mention theatre shoting twiter spike min prior ckec colapse,1
corection tent colapse story,1
swet lord colapse knes buckle,0
ash th test hilarious twiter reaction australia colapse,0
sa mp stel ferochrome industry verge colapse even put list question president oral answer,0
corection tent colapse story,1
spot fixing match fixing anyone pak sl wi rsa bd say sham say team colapse,0
come work today literaly wana colapse exhaustion,1
tax revenue colapse debt crisis continues via mp,1
al world reacts ausie colapse,0
warne shocked australia epic colapse trent bridge johanesburg aug ani legendary australian,1
cal bating colapse,1
growth dry bhp biliton oil price colapse bite,0
corection tent colapse story roh smantibatam,0
grece tax revenue colapse debt crisis continues,1
mgn africa pin f corection tent colapse story corection tent colapse story,0
economy continues colapse,1
friend came schol blasted asked high said pancake colapsed iowa city high,0
saved u bush lowered tax rate wealthy n economy colapsed w midle clas k destroyed,0
way gary al chicago entrance closed due bridge colapsed hope let u tomorow,1
gut deutsch musik old roten monarchy colapsed new may live long live german republic,0
great british lt b gt bake lt b gt back doret lt b gt chocolate lt b gt gateau colapsed jan,0
matingly amp bundy amp mcgwire standing colapsed,1
catching gbo omg girl cake totaly colapsed fel bad,0
colapsed bowling aley many comunity remember going year,1
say phil actualy colapsed gravel sobing endlesly crowd watching confused angry mad,0
hour parade like people colapsed,1
pain second must ben awful heart burst lung colapsed air,1
bay district coach learn cpr medical course panama city athlete colapsed field coach,1
tongue colapsed cum pudle whole body covered,0
cant breathe lung colapsed,0
zimbabwe country colapsed government ruled dictator many live poverty line,0
price insane dolar colapsed u punishing u thanks info,1
colapsed bed ugh exhausted,0
another entity forced close montego bay result colapsed sewer line,1
petition heartles owner whiped horse colapsed told kep animal act,0
nd year oficer team runing club colapsed influential member betrayed everyone trust severing comunity,0
petition heartles owner whiped horse colapsed told kep animal act,0
portable closet colapsed x finaly broke mom said maybe u get rid clothes lol,0
game oficialy colapsed,0
great british bake back doret chocolate gateau colapsed jan moir,1
stil mortified went rose colapsed hel face planted front everyone broke fav shoe,0
colapsed grek people stil played fols tsipras cost walybaiter,0
answer answer get colapsed others,0
almost colapsed bc said wish came true moderately fuck,0
colapsed moment got home last night lol,0
oh wow heart colapsed col im cry col col,1
lok colapsed atempting munch endangered specie,0
aparently part building colapsed hope everyone ok,1
wrong cal trusty actualy considering spontaneously colapsed trusty,1
petition heartles owner whiped horse colapsed told kep animal act,1
liked video cal duty piano entertainer ep musician colide,0
wave shal riple colide tide love wil survive,0
somehow find colide,0
even star mon colide never want back life,0
steped outside drink cigarete imediately locked eye joger world realy colide,0
always super awkward world colide,0
efs star war star trek colide pluto mon charon,0
high fashion fod colide guci chosen one shanghai popular comercial avenue,0
hat sound right building wil thunderstorm inside one day air ma colide,0
remember u driving singing colide together,0
let colide fil space,0
student colide fri sat register,0
wana touchdown wana make world colide,0
love amp wait colide,0
pierce veil ruber bracelet wristband colide sky ful read ebay,0
soultech colide club mix,0
liked video reality colide life strange hilarious glitch,0
gama ray january world colide wait wave past perfect reunion lucky col come hot time,0
witch glas castle supernatural ya sibling rivalry magic love colide,0
maybe star align maybe world colide,0
check new song colide live bowery electric,0
like scene world colide,1
even star mon colide oh oh never want back life take word al,0
playlist jaz hip hop colide,0
host electronic art event including,0
world colide american family take britain isle man new tlc show sudenly royal via,0
houston nyc colide,1
setlist past sunday powerful song favorite,0
injured schol bus colide schol bus slam schol bus bordento,1
even word slip soul coincide finer subatomic spels colide,0
devia ler colide,0
secret world colide leave past behind ben long go without,0
high fashion fod colide,0
either ride u colide u simple nigas,0
cyclist colided runer roanoke grenway win civil verdict via,0
fav world colided thanks found podcast,0
typical bulets colided none managed reach target curse,0
first twet colided selfie prety swet ask,0
police investigating e bike colided car litle portugal e bike rider sufered serious non life threatening injury,1
vehicle colided lock lansdowne sts emerg crew way,1
love hate colided part lanjut dirumah jake rumah cipinang,0
thus making asault useles spear colided dark force however penetrate due dark,0
scored point punch quest stoped squeaky bat colided skul,1
eading work colided reading pleasure huzah mi vermilion,0
mind blown slithering viscous gold mine cover yeah yeah yeahs erykah badu,0
monson floding monson rain hit india pakistan myanmar hard season two train colided,1
eau claire man police said drunk suv colided train sentenced chipewa county,1
